
0,0,3,3,36,3,3,25,3,3,23,3,3,19,3,3,20,3,3,25,3,3,35,3,3,42,3,3,31,3,3,21,3,3,20,3,3,25,3,3,20,3,3,26,3,3,21,3,3,26,3,3,37,3,3,30,3,3,15,3,3,22,3,3,20,3,3,19,3,3,24,3,3,21,3,3,23,3,3,22,3,3,20,3,3,22,3,3,20,3,3,21,3,3,23,3,3,22,3,3,26,3,3,24,3,3,21,3,3,22,3,3,21,3,3,19,3,3,20,3,3,22,3,3,18,3,3,4,3,3,20,3,3,23,3,3,21,3,3,21,3,3,23,3,3,21,3,3,25,3,3,24,3,3,25,3,3,19,3,3,23,3,3,21,3,3,20,3,3,20,3,3,25,3,3,32,3,3,21,3,3,21,3,3,20,3,3,22,3,3,27,3,3,27,3,3,33,3,3,32,3,3,30,3,3,20,3,3,36,3,3,34,3,3,20,3,3,21,3,3,19,3,3,22,3,3,29,3,3,18,3,3,28,3,3,22,3,3,21,3,3,25,3,3,21,3,3,20,3,3,23,3,3,21,3,3,19,3,3,22,3,3,21,3,3,20,3,3,24,3,3,21,3,3,22,3,3,23,3,3,22,3,3,24,3,3,28,3,3,20,3,3,22,3,3,23,3,3,28,3,3,21,3,3,23,3,3,30,3,3,35,3,3,19,3,3,14,3,3,13,3,3,22,3,3,24,3,3,21,3,3,22,3,3,15,3,3,21,3,3,30,3,3,23,3,3,25,3,3,25,3,3,32,3,3,30,3,3,30,3,3,27,3,3,24,3,3,30,3,3,23,3,3,29,3,3,38,3,3,27,3,3,13,3,3,19,3,3,19,3,3,27,3,3,23,3,3,28,3,3,26,3,3,21,3,3,26,3,3,25,3,3,20,3,3,23,3,3,24,3,3,21,3,3,28,3,3,24,3,3,38,3,3,24,3,3,24,3,3,40,3,3,54,3,3,40,3,3,21,3,3,27,3,3,22,3,3,26,3,3,21,3,3,20,3,3,29,3,3,37,3,3,21,3,3,17,3,3,16,3,3,20,3,3,28,3,3,18,3,3,26,3,3,13,3,3,19,3,3,26,3,3,29,3,3,27,3,3,25,3,3,24,3,3,21,3,3,24,3,3,32,3,3,27,3,3,28,3,3,35,3,3,23,3,3,20,3,3,22,3,3,22,3,3,23,3,3,28,3,3,23,3,3,21,3,3,19,3,3,31,3,3,26,3,3,26,3,3,30,3,3,21,3,3,29,3,3,26,3,3,23,3,3,23,3,3,27,3,3,20,3,3,27,3,3,20,3,3,20,3,3,21,3,3,37,3,3,32,3,3,26,3,3,27,3,3,24,3,3,23,3,3,21,3,3,28,3,3,33,3,3,44,3,3,27,3,3,34,3,3,29,3,3,27,3,3,35,3,3,34,3,3,27,3,3,27,3,3,29,3,3,26,3,3,30,3,3,31,3,3,25,3,3,25,3,3,0
0,36,0,1,0,0,1,23,0,1,17,0,1,24,0,1,25,0,1,20,0,1,36,0,1,41,0,1,38,0,1,37,0,1,36,0,1,36,0,1,41,0,1,37,0,1,37,0,1,37,0,1,37,0,1,39,0,1,38,0,1,45,0,1,38,0,1,39,0,1,33,0,1,32,0,1,33,0,1,33,0,1,33,0,1,43,0,1,38,0,1,39,0,1,38,0,1,42,0,1,36,0,1,38,0,1,40,0,1,42,0,1,41,0,1,38,0,1,36,0,1,42,0,1,38,0,1,36,0,1,40,0,1,31,0,1,35,0,1,36,0,1,29,0,1,35,0,1,37,0,1,37,0,1,36,0,1,38,0,1,40,0,1,38,0,1,37,0,1,35,0,1,35,0,1,36,0,1,43,0,1,38,0,1,37,0,1,36,0,1,33,0,1,38,0,1,36,0,1,39,0,1,38,0,1,37,0,1,37,0,1,36,0,1,40,0,1,39,0,1,35,0,1,30,0,1,36,0,1,40,0,1,33,0,1,35,0,1,35,0,1,35,0,1,44,0,1,37,0,1,36,0,1,40,0,1,38,0,1,40,0,1,38,0,1,33,0,1,36,0,1,37,0,1,41,0,1,40,0,1,41,0,1,39,0,1,36,0,1,38,0,1,37,0,1,38,0,1,36,0,1,40,0,1,39,0,1,40,0,1,39,0,1,38,0,1,39,0,1,39,0,1,38,0,1,39,0,1,40,0,1,36,0,1,36,0,1,36,0,1,39,0,1,18,0,1,23,0,1,36,0,1,35,0,1,36,0,1,36,0,1,37,0,1,37,0,1,37,0,1,35,0,1,35,0,1,41,0,1,37,0,1,34,0,1,33,0,1,35,0,1,36,0,1,38,0,1,37,0,1,34,0,1,38,0,1,36,0,1,31,0,1,38,0,1,31,0,1,38,0,1,37,0,1,35,0,1,35,0,1,36,0,1,37,0,1,38,0,1,40,0,1,57,0,1,45,0,1,39,0,1,34,0,1,38,0,1,34,0,1,37,0,1,36,0,1,38,0,1,41,0,1,34,0,1,36,0,1,34,0,1,34,0,1,34,0,1,36,0,1,35,0,1,38,0,1,35,0,1,35,0,1,35,0,1,38,0,1,36,0,1,38,0,1,39,0,1,36,0,1,37,0,1,36,0,1,34,0,1,37,0,1,34,0,1,37,0,1,37,0,1,35,0,1,37,0,1,37,0,1,36,0,1,38,0,1,38,0,1,34,0,1,38,0,1,38,0,1,36,0,1,40,0,1,39,0,1,37,0,1,37,0,1,38,0,1,36,0,1,41,0,1,37,0,1,36,0,1,38,0,1,39,0,1,40,0,1,36,0,1,37,0,1,37,0,1,40,0,1,39,0,1,38,0,1,34,0,1,37,0,1,42,0,1,37,0,1,37,0,1,37,0,1,36,0,1,39,0,1,39,0,1,35,0,1,36,0,1,36,0,1,36,0,1,37,0,1,32,0,1,38,0,1,38,0,1,0
0,25,0,3,23,0,3,0,0,3,9,0,3,9,0,3,11,0,3,9,0,3,36,0,3,42,0,3,33,0,3,24,0,3,24,0,3,28,0,3,28,0,3,26,0,3,25,0,3,27,0,3,35,0,3,29,0,3,28,0,3,30,0,3,28,0,3,27,0,3,20,0,3,17,0,3,19,0,3,18,0,3,19,0,3,26,0,3,26,0,3,26,0,3,26,0,3,27,0,3,26,0,3,27,0,3,26,0,3,27,0,3,28,0,3,27,0,3,26,0,3,28,0,3,27,0,3,25,0,3,27,0,3,20,0,3,20,0,3,22,0,3,20,0,3,26,0,3,26,0,3,26,0,3,25,0,3,26,0,3,26,0,3,24,0,3,24,0,3,23,0,3,25,0,3,29,0,3,28,0,3,25,0,3,27,0,3,22,0,3,26,0,3,28,0,3,29,0,3,27,0,3,29,0,3,25,0,3,33,0,3,31,0,3,27,0,3,26,0,3,22,0,3,24,0,3,27,0,3,27,0,3,27,0,3,22,0,3,23,0,3,21,0,3,29,0,3,25,0,3,22,0,3,27,0,3,25,0,3,26,0,3,26,0,3,25,0,3,23,0,3,25,0,3,25,0,3,27,0,3,26,0,3,26,0,3,29,0,3,27,0,3,25,0,3,26,0,3,27,0,3,28,0,3,25,0,3,31,0,3,33,0,3,28,0,3,26,0,3,27,0,3,26,0,3,27,0,3,26,0,3,26,0,3,24,0,3,27,0,3,35,0,3,8,0,3,11,0,3,25,0,3,31,0,3,28,0,3,30,0,3,27,0,3,26,0,3,29,0,3,25,0,3,23,0,3,38,0,3,26,0,3,21,0,3,24,0,3,27,0,3,27,0,3,27,0,3,28,0,3,32,0,3,25,0,3,26,0,3,19,0,3,24,0,3,19,0,3,26,0,3,26,0,3,29,0,3,25,0,3,34,0,3,24,0,3,24,0,3,37,0,3,58,0,3,44,0,3,26,0,3,22,0,3,27,0,3,27,0,3,24,0,3,24,0,3,31,0,3,39,0,3,26,0,3,22,0,3,22,0,3,23,0,3,30,0,3,25,0,3,29,0,3,25,0,3,24,0,3,28,0,3,27,0,3,27,0,3,24,0,3,25,0,3,25,0,3,25,0,3,30,0,3,25,0,3,27,0,3,32,0,3,23,0,3,25,0,3,23,0,3,24,0,3,24,0,3,27,0,3,24,0,3,24,0,3,27,0,3,25,0,3,27,0,3,26,0,3,29,0,3,26,0,3,30,0,3,26,0,3,24,0,3,25,0,3,26,0,3,27,0,3,28,0,3,25,0,3,27,0,3,26,0,3,36,0,3,29,0,3,25,0,3,25,0,3,28,0,3,26,0,3,24,0,3,28,0,3,32,0,3,41,0,3,25,0,3,33,0,3,30,0,3,27,0,3,35,0,3,34,0,3,28,0,3,26,0,3,30,0,3,26,0,3,30,0,3,31,0,3,26,0,3,26,0,3,0
0,23,0,1,17,0,1,9,0,1,0,0,1,9,0,1,11,0,1,10,0,1,37,0,1,43,0,1,34,0,1,25,0,1,24,0,1,28,0,1,28,0,1,28,0,1,24,0,1,28,0,1,37,0,1,28,0,1,27,0,1,30,0,1,28,0,1,28,0,1,21,0,1,17,0,1,20,0,1,19,0,1,19,0,1,29,0,1,26,0,1,26,0,1,25,0,1,28,0,1,25,0,1,26,0,1,26,0,1,27,0,1,28,0,1,27,0,1,25,0,1,28,0,1,27,0,1,23,0,1,27,0,1,19,0,1,20,0,1,22,0,1,14,0,1,23,0,1,28,0,1,27,0,1,26,0,1,26,0,1,28,0,1,24,0,1,25,0,1,23,0,1,25,0,1,30,0,1,28,0,1,26,0,1,27,0,1,23,0,1,28,0,1,27,0,1,30,0,1,28,0,1,29,0,1,26,0,1,34,0,1,32,0,1,27,0,1,26,0,1,22,0,1,24,0,1,29,0,1,27,0,1,26,0,1,22,0,1,23,0,1,23,0,1,29,0,1,24,0,1,23,0,1,27,0,1,26,0,1,27,0,1,26,0,1,24,0,1,24,0,1,25,0,1,28,0,1,28,0,1,27,0,1,27,0,1,27,0,1,28,0,1,25,0,1,27,0,1,28,0,1,27,0,1,26,0,1,31,0,1,33,0,1,27,0,1,25,0,1,27,0,1,26,0,1,28,0,1,26,0,1,25,0,1,24,0,1,27,0,1,35,0,1,10,0,1,11,0,1,25,0,1,33,0,1,28,0,1,30,0,1,27,0,1,26,0,1,30,0,1,25,0,1,23,0,1,38,0,1,26,0,1,21,0,1,24,0,1,27,0,1,27,0,1,28,0,1,28,0,1,32,0,1,26,0,1,27,0,1,19,0,1,25,0,1,19,0,1,26,0,1,26,0,1,29,0,1,24,0,1,34,0,1,25,0,1,25,0,1,37,0,1,58,0,1,44,0,1,26,0,1,22,0,1,27,0,1,27,0,1,25,0,1,24,0,1,31,0,1,39,0,1,26,0,1,23,0,1,23,0,1,23,0,1,31,0,1,25,0,1,30,0,1,24,0,1,24,0,1,29,0,1,27,0,1,27,0,1,25,0,1,26,0,1,26,0,1,27,0,1,30,0,1,25,0,1,27,0,1,33,0,1,23,0,1,23,0,1,24,0,1,24,0,1,24,0,1,29,0,1,25,0,1,25,0,1,28,0,1,25,0,1,27,0,1,26,0,1,29,0,1,27,0,1,29,0,1,26,0,1,25,0,1,26,0,1,26,0,1,27,0,1,28,0,1,24,0,1,26,0,1,26,0,1,36,0,1,30,0,1,25,0,1,25,0,1,29,0,1,26,0,1,25,0,1,27,0,1,33,0,1,42,0,1,25,0,1,33,0,1,30,0,1,27,0,1,35,0,1,34,0,1,28,0,1,26,0,1,30,0,1,26,0,1,30,0,1,31,0,1,26,0,1,26,0,1,0
0,19,0,1,24,0,1,9,0,1,9,0,1,0,0,1,6,0,1,10,0,1,35,0,1,43,0,1,30,0,1,17,0,1,18,0,1,24,0,1,19,0,1,23,0,1,19,0,1,24,0,1,36,0,1,28,0,1,19,0,1,21,0,1,19,0,1,19,0,1,19,0,1,8,0,1,16,0,1,12,0,1,14,0,1,20,0,1,18,0,1,18,0,1,19,0,1,19,0,1,23,0,1,24,0,1,18,0,1,18,0,1,19,0,1,18,0,1,17,0,1,19,0,1,19,0,1,21,0,1,18,0,1,17,0,1,11,0,1,17,0,1,17,0,1,19,0,1,22,0,1,23,0,1,23,0,1,18,0,1,19,0,1,17,0,1,17,0,1,16,0,1,21,0,1,29,0,1,19,0,1,17,0,1,24,0,1,20,0,1,25,0,1,22,0,1,30,0,1,26,0,1,28,0,1,18,0,1,34,0,1,32,0,1,18,0,1,19,0,1,15,0,1,22,0,1,26,0,1,18,0,1,25,0,1,18,0,1,14,0,1,19,0,1,20,0,1,16,0,1,19,0,1,18,0,1,18,0,1,18,0,1,18,0,1,21,0,1,21,0,1,18,0,1,19,0,1,20,0,1,18,0,1,21,0,1,25,0,1,20,0,1,18,0,1,19,0,1,27,0,1,19,0,1,19,0,1,25,0,1,33,0,1,25,0,1,17,0,1,19,0,1,19,0,1,20,0,1,18,0,1,23,0,1,23,0,1,28,0,1,36,0,1,10,0,1,12,0,1,24,0,1,32,0,1,27,0,1,29,0,1,25,0,1,22,0,1,30,0,1,23,0,1,24,0,1,38,0,1,25,0,1,20,0,1,24,0,1,24,0,1,27,0,1,21,0,1,26,0,1,32,0,1,19,0,1,26,0,1,20,0,1,18,0,1,20,0,1,24,0,1,19,0,1,27,0,1,22,0,1,34,0,1,21,0,1,19,0,1,38,0,1,59,0,1,45,0,1,19,0,1,23,0,1,20,0,1,23,0,1,19,0,1,20,0,1,32,0,1,40,0,1,25,0,1,19,0,1,17,0,1,23,0,1,31,0,1,22,0,1,30,0,1,17,0,1,21,0,1,29,0,1,28,0,1,26,0,1,20,0,1,21,0,1,19,0,1,23,0,1,31,0,1,24,0,1,25,0,1,33,0,1,21,0,1,16,0,1,17,0,1,20,0,1,19,0,1,26,0,1,19,0,1,18,0,1,19,0,1,26,0,1,25,0,1,24,0,1,28,0,1,18,0,1,28,0,1,25,0,1,19,0,1,20,0,1,26,0,1,19,0,1,26,0,1,22,0,1,22,0,1,19,0,1,37,0,1,28,0,1,22,0,1,22,0,1,20,0,1,19,0,1,21,0,1,28,0,1,30,0,1,41,0,1,26,0,1,34,0,1,28,0,1,27,0,1,36,0,1,35,0,1,27,0,1,27,0,1,29,0,1,26,0,1,29,0,1,30,0,1,23,0,1,23,0,1,0
0,20,0,3,25,0,3,11,0,3,11,0,3,6,0,3,0,0,3,11,0,3,33,0,3,41,0,3,30,0,3,20,0,3,22,0,3,25,0,3,19,0,3,24,0,3,22,0,3,25,0,3,36,0,3,28,0,3,22,0,3,24,0,3,19,0,3,17,0,3,19,0,3,14,0,3,16,0,3,14,0,3,8,0,3,23,0,3,21,0,3,20,0,3,20,0,3,22,0,3,25,0,3,23,0,3,22,0,3,21,0,3,22,0,3,18,0,3,20,0,3,22,0,3,19,0,3,20,0,3,18,0,3,19,0,3,17,0,3,11,0,3,19,0,3,21,0,3,23,0,3,24,0,3,23,0,3,15,0,3,22,0,3,19,0,3,19,0,3,17,0,3,23,0,3,30,0,3,22,0,3,20,0,3,23,0,3,20,0,3,25,0,3,23,0,3,30,0,3,27,0,3,29,0,3,15,0,3,32,0,3,32,0,3,18,0,3,21,0,3,17,0,3,17,0,3,28,0,3,18,0,3,29,0,3,22,0,3,20,0,3,23,0,3,23,0,3,19,0,3,20,0,3,19,0,3,15,0,3,21,0,3,21,0,3,21,0,3,22,0,3,21,0,3,20,0,3,22,0,3,21,0,3,22,0,3,26,0,3,23,0,3,20,0,3,21,0,3,27,0,3,21,0,3,21,0,3,25,0,3,33,0,3,24,0,3,20,0,3,22,0,3,21,0,3,22,0,3,21,0,3,24,0,3,23,0,3,27,0,3,34,0,3,12,0,3,11,0,3,24,0,3,32,0,3,28,0,3,29,0,3,26,0,3,24,0,3,30,0,3,24,0,3,23,0,3,36,0,3,25,0,3,20,0,3,24,0,3,25,0,3,27,0,3,24,0,3,27,0,3,31,0,3,22,0,3,26,0,3,19,0,3,21,0,3,19,0,3,25,0,3,22,0,3,29,0,3,23,0,3,34,0,3,22,0,3,22,0,3,36,0,3,57,0,3,43,0,3,22,0,3,22,0,3,23,0,3,26,0,3,22,0,3,23,0,3,31,0,3,39,0,3,25,0,3,20,0,3,19,0,3,22,0,3,30,0,3,23,0,3,30,0,3,20,0,3,22,0,3,29,0,3,27,0,3,27,0,3,22,0,3,23,0,3,22,0,3,24,0,3,29,0,3,25,0,3,26,0,3,33,0,3,22,0,3,15,0,3,20,0,3,20,0,3,21,0,3,28,0,3,22,0,3,21,0,3,17,0,3,25,0,3,26,0,3,25,0,3,28,0,3,21,0,3,28,0,3,25,0,3,22,0,3,23,0,3,26,0,3,22,0,3,27,0,3,22,0,3,23,0,3,22,0,3,36,0,3,30,0,3,23,0,3,23,0,3,23,0,3,22,0,3,21,0,3,29,0,3,31,0,3,42,0,3,25,0,3,33,0,3,29,0,3,27,0,3,35,0,3,34,0,3,27,0,3,26,0,3,29,0,3,25,0,3,29,0,3,30,0,3,25,0,3,25,0,3,0
0,25,0,2,20,0,2,9,0,2,10,0,2,10,0,2,11,0,2,0,0,2,34,0,2,41,0,2,32,0,2,25,0,2,24,0,2,29,0,2,29,0,2,25,0,2,26,0,2,25,0,2,35,0,2,28,0,2,27,0,2,31,0,2,28,0,2,28,0,2,22,0,2,18,0,2,20,0,2,19,0,2,19,0,2,28,0,2,26,0,2,27,0,2,24,0,2,28,0,2,27,0,2,27,0,2,27,0,2,28,0,2,29,0,2,27,0,2,24,0,2,26,0,2,26,0,2,25,0,2,28,0,2,21,0,2,21,0,2,22,0,2,20,0,2,25,0,2,26,0,2,26,0,2,25,0,2,26,0,2,28,0,2,25,0,2,25,0,2,22,0,2,27,0,2,27,0,2,28,0,2,26,0,2,24,0,2,24,0,2,26,0,2,25,0,2,29,0,2,27,0,2,29,0,2,26,0,2,34,0,2,30,0,2,28,0,2,27,0,2,23,0,2,21,0,2,29,0,2,28,0,2,26,0,2,22,0,2,24,0,2,22,0,2,30,0,2,23,0,2,23,0,2,28,0,2,26,0,2,27,0,2,26,0,2,24,0,2,22,0,2,27,0,2,27,0,2,27,0,2,26,0,2,27,0,2,29,0,2,28,0,2,25,0,2,26,0,2,26,0,2,27,0,2,25,0,2,31,0,2,32,0,2,27,0,2,26,0,2,27,0,2,27,0,2,27,0,2,27,0,2,26,0,2,24,0,2,28,0,2,30,0,2,6,0,2,13,0,2,27,0,2,30,0,2,27,0,2,29,0,2,27,0,2,25,0,2,28,0,2,27,0,2,25,0,2,37,0,2,28,0,2,21,0,2,25,0,2,27,0,2,27,0,2,29,0,2,27,0,2,28,0,2,27,0,2,25,0,2,21,0,2,26,0,2,21,0,2,26,0,2,27,0,2,27,0,2,24,0,2,31,0,2,26,0,2,26,0,2,33,0,2,53,0,2,39,0,2,27,0,2,24,0,2,28,0,2,28,0,2,26,0,2,26,0,2,28,0,2,36,0,2,27,0,2,24,0,2,22,0,2,25,0,2,29,0,2,26,0,2,28,0,2,26,0,2,26,0,2,27,0,2,28,0,2,28,0,2,26,0,2,27,0,2,27,0,2,25,0,2,28,0,2,26,0,2,25,0,2,31,0,2,25,0,2,25,0,2,25,0,2,25,0,2,25,0,2,28,0,2,26,0,2,26,0,2,28,0,2,27,0,2,28,0,2,28,0,2,28,0,2,27,0,2,31,0,2,28,0,2,26,0,2,27,0,2,28,0,2,28,0,2,29,0,2,27,0,2,28,0,2,27,0,2,35,0,2,26,0,2,27,0,2,27,0,2,28,0,2,27,0,2,26,0,2,26,0,2,32,0,2,39,0,2,27,0,2,32,0,2,29,0,2,28,0,2,33,0,2,32,0,2,29,0,2,27,0,2,30,0,2,28,0,2,30,0,2,29,0,2,28,0,2,28,0,2,0
0,35,5,4,36,5,4,36,5,4,37,5,4,35,5,4,33,5,4,34,5,4,0,5,4,8,5,4,11,5,4,36,5,4,34,5,4,40,5,4,36,5,4,35,5,4,35,5,4,34,5,4,36,5,4,38,5,4,38,5,4,44,5,4,38,5,4,33,5,4,38,5,4,38,5,4,38,5,4,38,5,4,34,5,4,43,5,4,37,5,4,39,5,4,27,5,4,41,5,4,33,5,4,36,5,4,39,5,4,41,5,4,37,5,4,38,5,4,34,5,4,41,5,4,37,5,4,36,5,4,40,5,4,30,5,4,32,5,4,28,5,4,32,5,4,38,5,4,37,5,4,37,5,4,35,5,4,35,5,4,42,5,4,41,5,4,39,5,4,39,5,4,33,5,4,35,5,4,42,5,4,37,5,4,22,5,4,36,5,4,35,5,4,24,5,4,32,5,4,37,5,4,40,5,4,32,5,4,36,5,4,36,5,4,40,5,4,38,5,4,38,5,4,35,5,4,37,5,4,38,5,4,37,5,4,37,5,4,38,5,4,36,5,4,45,5,4,38,5,4,39,5,4,39,5,4,33,5,4,41,5,4,37,5,4,27,5,4,39,5,4,39,5,4,37,5,4,35,5,4,40,5,4,36,5,4,35,5,4,38,5,4,40,5,4,39,5,4,37,5,4,38,5,4,39,5,4,34,5,4,37,5,4,37,5,4,40,5,4,39,5,4,40,5,4,39,5,4,41,5,4,34,5,4,35,5,4,33,5,4,37,5,4,33,5,4,35,5,4,28,5,4,29,5,4,32,5,4,20,5,4,32,5,4,30,5,4,30,5,4,31,5,4,37,5,4,34,5,4,32,5,4,36,5,4,34,5,4,36,5,4,35,5,4,36,5,4,30,5,4,36,5,4,37,5,4,37,5,4,36,5,4,37,5,4,36,5,4,37,5,4,36,5,4,37,5,4,35,5,4,39,5,4,37,5,4,38,5,4,39,5,4,52,5,4,43,5,4,37,5,4,30,5,4,38,5,4,38,5,4,36,5,4,36,5,4,38,5,4,39,5,4,36,5,4,35,5,4,36,5,4,35,5,4,35,5,4,34,5,4,35,5,4,37,5,4,36,5,4,36,5,4,36,5,4,35,5,4,36,5,4,37,5,4,37,5,4,36,5,4,35,5,4,37,5,4,35,5,4,36,5,4,37,5,4,36,5,4,37,5,4,35,5,4,35,5,4,36,5,4,37,5,4,37,5,4,33,5,4,37,5,4,38,5,4,38,5,4,37,5,4,36,5,4,34,5,4,32,5,4,34,5,4,37,5,4,37,5,4,40,5,4,36,5,4,38,5,4,39,5,4,36,5,4,40,5,4,41,5,4,38,5,4,38,5,4,40,5,4,37,5,4,38,5,4,36,5,4,35,5,4,38,5,4,36,5,4,36,5,4,36,5,4,36,5,4,36,5,4,35,5,4,33,5,4,34,5,4,33,5,4,35,5,4,33,5,4,37,5,4,37,5,4,37,5,4,0
0,42,1,0,41,1,0,42,1,0,43,1,0,43,1,0,41,1,0,41,1,0,8,1,0,0,1,0,19,1,0,44,1,0,33,1,0,46,1,0,44,1,0,33,1,0,38,1,0,35,1,0,40,1,0,36,1,0,45,1,0,51,1,0,46,1,0,41,1,0,45,1,0,46,1,0,45,1,0,46,1,0,42,1,0,50,1,0,44,1,0,45,1,0,35,1,0,49,1,0,39,1,0,43,1,0,47,1,0,49,1,0,45,1,0,46,1,0,42,1,0,49,1,0,45,1,0,43,1,0,48,1,0,38,1,0,40,1,0,36,1,0,39,1,0,46,1,0,45,1,0,44,1,0,43,1,0,43,1,0,50,1,0,49,1,0,46,1,0,47,1,0,39,1,0,33,1,0,50,1,0,45,1,0,30,1,0,42,1,0,36,1,0,32,1,0,24,1,0,45,1,0,45,1,0,40,1,0,44,1,0,37,1,0,48,1,0,46,1,0,46,1,0,42,1,0,44,1,0,46,1,0,42,1,0,44,1,0,46,1,0,44,1,0,52,1,0,46,1,0,38,1,0,47,1,0,41,1,0,49,1,0,45,1,0,35,1,0,39,1,0,47,1,0,45,1,0,42,1,0,48,1,0,44,1,0,42,1,0,45,1,0,48,1,0,45,1,0,37,1,0,46,1,0,45,1,0,42,1,0,34,1,0,44,1,0,47,1,0,46,1,0,48,1,0,45,1,0,49,1,0,37,1,0,37,1,0,39,1,0,40,1,0,40,1,0,40,1,0,31,1,0,28,1,0,37,1,0,23,1,0,38,1,0,36,1,0,30,1,0,37,1,0,43,1,0,31,1,0,35,1,0,38,1,0,40,1,0,42,1,0,39,1,0,42,1,0,35,1,0,39,1,0,43,1,0,37,1,0,42,1,0,43,1,0,42,1,0,42,1,0,42,1,0,42,1,0,36,1,0,42,1,0,42,1,0,43,1,0,42,1,0,54,1,0,46,1,0,45,1,0,36,1,0,44,1,0,43,1,0,44,1,0,42,1,0,41,1,0,38,1,0,40,1,0,41,1,0,43,1,0,40,1,0,35,1,0,40,1,0,34,1,0,45,1,0,42,1,0,36,1,0,40,1,0,40,1,0,41,1,0,43,1,0,45,1,0,37,1,0,39,1,0,42,1,0,41,1,0,35,1,0,43,1,0,44,1,0,43,1,0,43,1,0,41,1,0,44,1,0,43,1,0,44,1,0,41,1,0,40,1,0,43,1,0,43,1,0,42,1,0,44,1,0,40,1,0,37,1,0,42,1,0,43,1,0,43,1,0,48,1,0,42,1,0,46,1,0,47,1,0,42,1,0,36,1,0,40,1,0,44,1,0,43,1,0,47,1,0,43,1,0,45,1,0,38,1,0,41,1,0,35,1,0,42,1,0,36,1,0,41,1,0,41,1,0,39,1,0,38,1,0,39,1,0,39,1,0,39,1,0,41,1,0,37,1,0,41,1,0,43,1,0,42,1,0,0
0,31,1,0,38,1,0,33,1,0,34,1,0,30,1,0,30,1,0,32,1,0,11,1,0,19,1,0,0,1,0,30,1,0,28,1,0,35,1,0,30,1,0,30,1,0,29,1,0,30,1,0,33,1,0,32,1,0,32,1,0,38,1,0,33,1,0,26,1,0,34,1,0,29,1,0,32,1,0,30,1,0,30,1,0,37,1,0,32,1,0,33,1,0,20,1,0,35,1,0,31,1,0,32,1,0,34,1,0,36,1,0,33,1,0,33,1,0,29,1,0,34,1,0,32,1,0,32,1,0,34,1,0,28,1,0,27,1,0,26,1,0,30,1,0,33,1,0,32,1,0,32,1,0,33,1,0,30,1,0,36,1,0,35,1,0,33,1,0,33,1,0,32,1,0,34,1,0,36,1,0,33,1,0,18,1,0,31,1,0,30,1,0,18,1,0,26,1,0,32,1,0,35,1,0,26,1,0,35,1,0,34,1,0,34,1,0,33,1,0,33,1,0,30,1,0,33,1,0,33,1,0,32,1,0,33,1,0,33,1,0,31,1,0,39,1,0,30,1,0,32,1,0,33,1,0,26,1,0,36,1,0,33,1,0,23,1,0,34,1,0,34,1,0,33,1,0,31,1,0,34,1,0,32,1,0,34,1,0,33,1,0,35,1,0,34,1,0,32,1,0,33,1,0,33,1,0,31,1,0,34,1,0,32,1,0,34,1,0,33,1,0,34,1,0,33,1,0,35,1,0,32,1,0,30,1,0,30,1,0,35,1,0,30,1,0,32,1,0,22,1,0,25,1,0,28,1,0,14,1,0,28,1,0,25,1,0,26,1,0,27,1,0,30,1,0,34,1,0,26,1,0,31,1,0,31,1,0,32,1,0,30,1,0,33,1,0,25,1,0,34,1,0,30,1,0,32,1,0,31,1,0,29,1,0,32,1,0,32,1,0,32,1,0,31,1,0,31,1,0,35,1,0,32,1,0,33,1,0,35,1,0,53,1,0,41,1,0,32,1,0,28,1,0,33,1,0,33,1,0,31,1,0,31,1,0,35,1,0,38,1,0,32,1,0,32,1,0,32,1,0,32,1,0,33,1,0,30,1,0,32,1,0,33,1,0,32,1,0,32,1,0,32,1,0,31,1,0,31,1,0,32,1,0,32,1,0,31,1,0,30,1,0,31,1,0,32,1,0,35,1,0,33,1,0,33,1,0,32,1,0,32,1,0,31,1,0,33,1,0,33,1,0,32,1,0,26,1,0,33,1,0,33,1,0,32,1,0,31,1,0,31,1,0,31,1,0,30,1,0,29,1,0,33,1,0,33,1,0,35,1,0,32,1,0,35,1,0,35,1,0,31,1,0,38,1,0,37,1,0,33,1,0,32,1,0,34,1,0,32,1,0,32,1,0,35,1,0,32,1,0,41,1,0,33,1,0,35,1,0,32,1,0,32,1,0,33,1,0,33,1,0,31,1,0,31,1,0,27,1,0,32,1,0,29,1,0,33,1,0,32,1,0,31,1,0,0
